#REPLACE,0,0,0,0,0,0,0,0,LOS in tiles/10 (so 50 means 5 tiles),LOS to infantry in cover/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sound effect played on an impact,0,0,0,Total men in unit,Relative size of unit - minimum size of normal units is 200. Light Foot and Light Horse units should not exceed 300. Dragoons should not exceed 400 but are normally 300. Commanded Shot should not exceed 300 but are normally 200.,"0 = Unarm, 100=Arm, 200 = Heav Arm, 300 - Fully Arm. Adjust to proportions in unit",,,Whether these should be kept in reserve at the back of the deployment,Combat Capabilities (% of unit that has them),,,,,,,,,,,,,,,,,,,Defined here only so that they are available before INIT_UnitData() is called. Values from Squads.csv will not necessarily  be used - should be set at zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,ID,Madeby,SoundBank,Type,IconID,ManCount,IconSIze,IconHeight,LOS,CoverLOS,Cost,DeathAngle,ViewFlags,AP,Speed,MoveCost,FireDirectionOffset,AssetFilename,Morale,Transport,CanBeCarried,Blocking,ScoutRange,HE_TileDamage,SFXImpact,Shots,AmbushSkill,TurnRate,TotalMen,UnitSize,BodyArmour,Experience,Elan,Reserve,Light_Artillery,Heavy_Artillery,Handgun,Bombs,Bow,Longbow,Crossbow,Sling,Javelins,Darts,Heavy_Lancers,Light_Lancers,Impact_Foot,Pike,Heavy_Weapon,Offensive_Spearmen,Defensive_Spearmen,Light_Spear,Swordsmen,MoraleState,Attacking,SeasonalMultiplier,Startdate,Endate,General,UnitScaling,ShaderValue,BannerHeight,3DViewZoom,3DViewHeight,##0,##1,##2,##3,Mixed,Stakes,Gunpowder,Placeholder,,,,,,,,,,,,,,,,,,,,,,,,
Hittite_L_Char,405,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,36,0,2,16,900,1,0,Hittite_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Hittite_H_char,406,,,Heavy_Chariots,Jinetes,1,60,25,200,20,52,0,2,12,900,1,0,Hittite_H_char,100,0,0,0,1,0,-1,1,0,200,150,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mycen_H_char,407,,,Heavy_Chariots,Jinetes,1,60,25,200,20,52,0,2,12,900,1,0,Mycen_H_char,100,0,0,0,1,0,-1,1,0,200,150,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Mycen_L_Char,408,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,36,0,2,16,900,1,0,Mycen_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sumer_Battle_Car,409,,,Heavy_Chariots,Jinetes,1,60,25,200,20,42,0,2,12,900,1,0,Sumer_Battle_Car,100,0,0,0,1,0,-1,1,0,200,150,400,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,10,300,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
ME_Close_Fighters,410,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,ME_Close_Fighters,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_Lt_Arch,411,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Nubian_Lt_Arch,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Gasgan_Foot,412,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Gasgan_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_Close_Foot,413,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Kush_Hillmen,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_LF_Jav,414,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Nubian_LF_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Assyrian_Med_Cav,415,Allies,2,Cavalry,Jinetes,4,60,25,200,20,39,0,2,16,900,1,0,Assyrian_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,0,1,-100,21,800,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Neo_Hittite_Spear,416,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Neo_Hittite_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Char_Spear,417,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,30,0,2,16,900,1,0,Early_Char_Spear,100,0,0,0,1,0,-1,1,0,200,100,400,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Levies,418,Allies,2,Mob,Pikes,12,60,25,200,20,15,0,1,10,600,1,0,Early_Levies,100,0,0,0,1,0,-1,1,0,200,1024,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,0,3,-100,17,500,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Char_Bow,419,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,38,0,2,16,900,1,0,Mitan_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,150,150,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,0,85,14,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Zagros_Warriors,420,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,39,0,1,10,600,1,0,Gasgan_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Anat_Irr_Foot,585,,,Medium_Foot,Pikes,8,60,25,200,20,30,0,1,10,600,1,0,Anat_Irr_Foot,100,0,0,0,1,0,-1,1,0,200,480,600,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Early_Spear_Bow,586,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,44,0,1,10,600,1,0,Early_Spear_Bow,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
E_Spear_Bow_Raw,587,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,32,0,1,10,600,1,0,E_Spear_Bow_Raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Early_Spear_Bow,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Anat_LF_Jav,588,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Anat_LF_Jav,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Shardana_Guard,589,,,Medium_Foot,Pikes,8,60,25,200,20,66,0,1,10,600,1,0,Shardana_Guard,100,0,0,0,1,0,-1,1,0,200,480,600,75,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Peleset,590,,,Warriors,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Peleset,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Philistine_Spear,591,,,Medium_Foot,Pikes,8,60,25,200,20,36,0,1,10,600,1,0,Philistine_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Philistine_Guard,592,,,Medium_Foot,Pikes,8,60,25,200,20,66,0,1,10,600,1,0,Philistine_Guard,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,3,-100,4.5,275,, ,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Peleset_Sup,593,,,Warriors,Pikes,8,60,25,200,20,63,0,1,10,600,1,0,Peleset_Sup,100,0,0,0,1,0,-1,1,0,200,480,600,75,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Sea_L_Char,594,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,36,0,2,16,900,1,0,Sea_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Libyan_L_Char,595,Allies,2,Light_Chariots,Jinetes,1,60,25,200,20,36,0,2,16,900,1,0,Libyan_L_Char,100,0,0,0,1,0,-1,1,0,200,100,400,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,0,50,12,400,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_Noble_Cav,599,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,64,0,2,16,900,1,0,Nubian_Noble_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,2500,1,-100,6.8,350,,,, ,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_Cav_Prot,600,Allies,2,Cavalry,Jinetes,4,60,25,200,20,32,0,2,16,900,1,0,Nubian_Cav_Prot,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,2500,1,-100,6.8,350,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blemye_camelry,601,Allies,2,Camelry,HorseArchersTurkish,4,60,25,200,20,34,0,2,16,600,1,0,Blemye_camelry,100,0,0,0,1,0,-1,1,0,200,240,400,25,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,25,900,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_archers,602,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,42,0,1,10,600,1,0,Nubian_archers,100,0,0,0,0,0,-1,1,0,200,480,600,0,150,150,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nub_Spear_Raw,603,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,24,0,1,10,600,1,0,Nubian_Spear,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,0,3,-100,16,590,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blemye_archers,604,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,30,0,1,12,600,1,0,Beja_lt_archers,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Nubian_LF_Jav_Raw,605,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,18,0,1,12,600,1,0,Nubian_LF_Jav_R,100,0,0,0,0,0,-1,1,0,200,240,300,0,50,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blem_LH_Javelins,606,Allies,2,Light_Horse,Jinetes,2,60,25,200,20,24,0,2,20,1100,1,0,Blem_LH_Javelins,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blemye_cavalry,607,Allies,2,Cavalry,Jinetes,4,60,25,200,20,30,0,2,16,900,1,0,Blemye_cavalry,100,0,0,0,1,0,-1,1,0,200,240,400,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,Blem_Arm_cavalry,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blem_Arm_cavalry,608,Allies,2,Cavalry,Jinetes,4,60,25,200,20,52,0,2,16,900,1,0,Blem_Arm_cavalry,100,0,0,0,1,0,-1,1,0,200,240,400,75,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blemye_hillmen,609,Allies,2,Warriors,Pikes,12,60,25,200,20,40,0,1,10,600,1,0,Beja_Hillmen,100,0,0,0,1,0,-1,1,0,200,720,900,25,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blem_Med_Archers,610,Allies,2,Bowmen,ArchersTurkish,8,60,25,200,20,36,0,1,10,600,1,0,Beja_archers,100,0,0,0,0,0,-1,1,0,200,480,600,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Beja_Cavalry,611,Allies,2,Cavalry,NonLightLancers,4,60,25,200,20,36,0,2,16,900,1,0,Beja_Cav,100,0,0,0,1,0,-1,1,0,200,240,400,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Beja_LH,612,Allies,2,Light_Horse,NonLightLancers,2,60,25,200,20,32,0,2,20,1100,1,0,Beja_LH,100,0,0,0,1,0,-1,1,0,200,120,200,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Kush_Spearmen,613,Allies,2,Medium_Foot,Pikes,12,60,25,200,20,33,0,1,10,600,1,0,Kush_Spearmen,100,0,0,0,1,0,-1,1,0,200,720,900,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Blemye_HA,614,Allies,2,Cavalry,Jinetes,4,60,25,200,20,59,0,2,16,900,1,0,Blemye_HA,100,0,0,0,1,0,-1,1,0,200,240,400,75,200,200,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,,,-1,0,1,-100,21,800,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Axumite_Gd,615,Allies,2,Medium_Foot,Pikes,8,60,25,200,20,60,0,1,10,600,1,0,Axumite_Gd,100,0,0,0,1,0,-1,1,0,200,480,600,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Axumite_Foot,616,Allies,2,Warriors,Pikes,12,60,25,200,20,55,0,1,10,600,1,0,Axumite_Foot,100,0,0,0,1,0,-1,1,0,200,720,900,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Axu_light_javelins,617,Allies,2,Light_Foot,ArchersTurkish,4,60,25,200,20,24,0,1,12,600,1,0,Axu_light_javelins,100,0,0,0,0,0,-1,1,0,200,240,300,0,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,,,-1,2600,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Kardakes_Hoplites,618,Allies,2,Undrilled_Heavy_Foot,Pikes,8,60,25,200,20,42,0,1,10,600,1,0,Hoplites_Kardakes,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,

// BELLUM PUNICUM CUSTOM UNITS
BP_African_Levy,620,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,55,0,1,10,600,1,0,African_Spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Vet_African_Spearmen,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_African_Seasoned,621,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,55,0,1,10,600,1,0,African_Spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,50,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Vet_African_Spearmen,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_African_Veteran,622,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,55,0,1,10,600,1,0,African_Spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Vet_African_Spearmen,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_African_Elite,623,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,55,0,1,10,600,1,0,African_Spearmen,100,0,0,0,1,0,-1,1,0,200,480,600,100,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,2500,3,-100,4.5,275,,Vet_African_Spearmen,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_Legionary_Levy,624,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,60,0,1,10,600,1,0,legionaries_raw,100,0,0,0,1,0,-1,1,0,200,480,600,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Hast_Princ_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_Legionary_Seasoned,625,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,60,0,1,10,600,1,0,hast_princ_vet,100,0,0,0,1,0,-1,1,0,200,480,600,75,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Hast_Princ_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_Legionary_Veteran,626,Allies,2,Heavy_Foot,Pikes,8,60,25,200,20,60,0,1,10,600,1,0,hast_princ_vet,100,0,0,0,1,0,-1,1,0,200,480,600,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,,,-1,2500,3,-100,4.5,275,,Hast_Princ_Vet,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
BP_Triarii_Elite,627,Allies,2,Heavy_Foot,Pikes,4,60,25,200,20,43,0,1,10,600,1,0,triarii,100,0,0,0,1,0,-1,1,0,200,240,300,100,300,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,-1,0,3,-100,18,620,,,,,0,
